,PROJECT,SITE CODE,SITE,Year,Month,Month #,Day,DATE,TRANSECT,LEVEL,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,BOTTOM PAN,TOTAL,d5,d10,d16,d25,d30,d50,d75,d84,d90,d95,Mean,Std,Skewness,Kurtosis,contact
456,SC_Beach,IVW,"ISLA VISTA, California",2012,December,12,13,13-Dec-12,B,WTO,0,0,0,0,0,0.0022,0.0069,0.0242,0.4936,4.3113,38.4768,42.5065,7.4669,0.1003,0.1618,0.0011,93.5516,0.249643417,0.238649953,0.226094936,0.208489918,2.326973657,0.167405726,0.136536112,0.126875957,0.102968108,0.044197158,0.168712331,1.781186196,13.02742906,0.457429937,Karina Nielsen
457,SC_Beach,LEO,"LEO CARILLO, California",2012,December,12,10,10-Dec-12,B,HTS,0,0,0,0.0543,0.1015,0.5396,2.2724,9.4166,28.6694,35.3717,14.8527,1.0645,0.1707,0.0142,0.006,0.0012,92.5348,0.656154731,0.545868409,0.478624526,0.429285054,1.307219544,0.323889892,0.253523809,0.209505715,0.182135291,0.044197158,0.319052931,2.413252418,4.676496399,0.486320076,Karina Nielsen
458,SC_Beach,LEO,"LEO CARILLO, California",2012,December,12,10,10-Dec-12,B,WTO,0,0,0,0,0,0.0049,0.0726,1.3198,11.1897,33.3318,42.5277,11.3345,1.911,0.0428,0.0027,0.0136,101.7511,0.447215551,0.383056032,0.341234689,0.310751429,1.761207016,0.241829388,0.197256093,0.183306605,0.168582406,0.14468278,0.24731291,1.54879443,0.824477351,0.6050088,Karina Nielsen
459,SC_Beach,DUM,"LITTLE DUME, California",2012,December,12,10,10-Dec-12,B,HTS,0,0,0,0.0314,0.8955,3.5806,11.9605,25.3677,31.4956,13.8652,3.1111,0.4281,0.0902,0.0112,0.0051,0.0211,90.8633,0.985830719,0.852868372,0.716766342,0.629312218,0.766717125,0.457046951,0.339117686,0.270802207,0.182945893,0.044197158,0.445995222,2.771936982,5.952085571,0.479098164,Karina Nielsen
460,SC_Beach,DUM,"LITTLE DUME, California",2012,December,12,10,10-Dec-12,B,WTO,0,0,0,0,0.0504,0.2467,1.5675,5.7839,18.7708,27.1285,25.49,8.2799,0.7419,0.0191,0.0168,0.0187,88.1142,0.585999444,0.478763748,0.428559248,0.362948739,1.565995171,0.261599316,0.18675982,0.14362783,0.044197158,0.044197158,0.252519754,2.507949482,2.893871349,0.503080189,Karina Nielsen
461,SC_Beach,CLM,"SAN CLEMENTE, California",2012,December,12,11,11-Dec-12,B,HTS,0,0.4135,0.205,0.7614,2.5504,7.02,14.4759,19.8908,24.2894,13.712,3.6975,0.3646,0.0709,0.0026,0.008,0.0129,87.4749,1.341457519,1.048032692,0.886127558,0.714364119,0.614972751,0.467689731,0.308504252,0.234534961,0.044197158,0.044197158,0.459784037,3.272410738,2.87227318,0.502638946,Karina Nielsen
462,SC_Beach,CLM,"SAN CLEMENTE, California",2012,December,12,11,11-Dec-12,B,WTO,0,0,0,0.4783,0.5318,0.5989,0.7172,1.2704,6.0169,25.3347,41.5289,17.2829,4.5251,0.0173,0.2589,0.0119,98.5732,0.461180255,0.351696956,0.323983592,0.286453824,1.902343426,0.220496311,0.178975961,0.152029041,0.134795162,0.113680314,0.221454053,1.714728928,0.915965002,0.62101484,Karina Nielsen
463,SC_Beach,ELJ,"SAN ELIJO, California",2012,December,12,12,12-Dec-12,B,HTS,0,0,0,0,0,0.0023,0.0321,0.4063,5.6444,31.7934,44.581,12.9074,2.3593,0.0377,0.2352,0.0018,98.0009,0.377919851,0.338790656,0.317341659,0.287687228,1.876098498,0.227525013,0.18733789,0.169620252,0.144381775,0.126243184,0.230503742,1.538368176,1.125763161,0.545579151,Karina Nielsen
464,SC_Beach,ELJ,"SAN ELIJO, California",2012,December,12,12,12-Dec-12,B,WTO,0,0,0,0.0266,0.0568,0.119,0.8364,2.0744,4.3097,10.1775,35.2353,32.3014,9.3598,0.308,0.454,0.0102,95.2691,0.42961755,0.3238567,0.264010279,0.232458149,2.175954228,0.181783444,0.139368439,0.126540048,0.104407316,0.053854973,0.182446017,2.0198181,1.326778929,0.581959002,Karina Nielsen
465,SC_Beach,SCR,"SCRIPPS, California",2012,December,12,12,12-Dec-12,B,HTS,0,0,0,0,0,0,0.0027,0.0181,1.008,18.095,48.9995,12.7419,3.1957,0.0983,0.0985,0.0019,84.2596,0.327667133,0.297744373,0.265421673,0.239829786,2.110982765,0.200960467,0.146626118,0.088978709,0.044197158,0.044197158,0.168052266,2.168563807,6.610122145,0.485458013,Karina Nielsen
466,SC_Beach,SCR,"SCRIPPS, California",2012,December,12,12,12-Dec-12,B,WTO,0,0,0,0,0.0069,0.0091,0.0564,0.2501,2.4998,23.0106,39.0991,15.5715,3.8784,0.2341,0.0195,0.0233,84.6588,0.342153117,0.317333287,0.289914399,0.253163457,2.05328895,0.201800362,0.141294596,0.091461533,0.044197158,0.044197158,0.174908159,2.225688424,6.235841656,0.480567029,Karina Nielsen
467,SC_Beach,BLK,"BLACKS, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0.6796,0.3876,0.195,0.172,0.784,9.3279,32.8947,36.3556,15.2196,3.1312,0.0274,0.4941,0.0289,99.6976,0.450910518,0.374465758,0.337353861,0.306835515,1.780499594,0.23710353,0.186826435,0.164346259,0.143358618,0.127931392,0.236008608,1.640060146,0.976465283,0.590181409,Karina Nielsen
468,SC_Beach,BLK,"BLACKS, California",2013,January,1,24,24-Jan-13,B,WTO,0,0,0,0,0.0048,0,0.0013,0.0159,1.8094,28.5205,50.7597,11.0434,1.5439,0.0037,0.0403,0.1893,93.9322,0.340206864,0.320152194,0.297640878,0.266806691,1.993830753,0.218621491,0.184316114,0.161463727,0.133752004,0.044197158,0.219021526,1.940848265,10.7488057,0.465236387,Karina Nielsen
469,SC_Beach,CAR,"CARLSBAD, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0.013,0.0351,0.0763,1.6803,14.9738,38.1885,27.5754,19.2053,3.1203,0.4998,0.0085,0.0049,0.0133,105.3945,0.656704738,0.584940625,0.509098418,0.464059054,1.173108397,0.369863215,0.274865912,0.243517314,0.21852841,0.199674661,0.357924074,1.619309166,1.136228627,0.578578614,Karina Nielsen
470,SC_Beach,CAR,"CARLSBAD, California",2013,January,1,24,24-Jan-13,B,WTO,23.0021,3.7766,3.1834,2.6094,3.9927,2.8402,2.2606,1.837,4.7242,15.4983,28.6779,7.1578,1.102,0.0304,0.0268,0.0033,100.7227,1.457420189,2.124073607,3.337884464,4.70906686,-1.492737794,0.339811852,0.218160056,0.195677126,0.181991013,0.155890578,0.605456985,3.553644981,0.98324526,0.268799705,Karina Nielsen
471,SC_Beach,CRY,"CRYSTAL COVE, California",2013,January,1,23,23-Jan-13,B,HTS,0,0,0,0.4523,2.241,4.5976,8.0617,8.1817,13.0104,23.1766,21.3383,3.1307,0.6342,0.0166,0.0389,0.0119,84.8919,1.188494695,0.890063865,0.687984408,0.480862008,1.248481984,0.289124156,0.195066759,0.127666936,0.044197158,0.044197158,0.293932181,3.4695709,1.273846815,0.565201683,Karina Nielsen
472,SC_Beach,CRY,"CRYSTAL COVE, California",2013,January,1,23,23-Jan-13,B,WTO,0,0,0,0.0122,0.0524,0.1044,0.2883,0.4397,1.1249,8.8939,68.5579,17.379,1.5695,0.0052,0.0338,0.0247,98.4859,0.314822892,0.259090299,0.243663909,0.232826626,2.139183085,0.205186009,0.180826819,0.161525481,0.143310406,0.12971045,0.200628826,1.383280886,1.141704642,0.621214521,Karina Nielsen
473,SC_Beach,EUC,"EAST CAMPUS, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0,0.0046,0.0047,0.0092,0.0517,1.4681,13.8917,26.6269,7.0162,1.6224,0.0244,0.0585,0.0033,50.7817,0.324308599,0.286276173,0.248159581,0.220728021,2.273595499,0.102551043,0.044197158,0.044197158,0.044197158,0.044197158,0.103997242,2.533525078,0.660641716,0.507885642,Karina Nielsen
474,SC_Beach,EUC,"EAST CAMPUS, California",2013,January,1,24,24-Jan-13,B,WTO,0,0,0,0,0.0141,0.0093,0.0177,0.126,3.4853,16.829,28.3222,12.0024,2.3215,0.006,0.1185,0.007,63.259,0.343884335,0.310237594,0.274178163,0.236559281,2.168041324,0.1707805,0.044197158,0.044197158,0.044197158,0.044197158,0.127434933,2.635810255,3.039679356,0.501233289,Karina Nielsen
475,SC_Beach,GAV,"GAVIOTA, California",2013,January,1,21,21-Jan-13,B,HTS,0,0,0,0,0,0,0.0054,0.0452,2.1606,19.1171,27.9108,4.5161,0.8274,0.0066,0.0349,0.0083,54.6324,0.336130675,0.307002854,0.275361697,0.238865285,2.155346676,0.166756268,0.044197158,0.044197158,0.044197158,0.044197158,0.126607669,2.623649095,3.13755377,0.492811915,Karina Nielsen
476,SC_Beach,GAV,"GAVIOTA, California",2013,January,1,21,21-Jan-13,B,WTO,0,0,0,0,0,0.0066,0.0139,0.1221,1.2068,7.1216,28.4293,17.1249,1.1853,0.0159,0.0064,0.0146,55.2474,0.296013166,0.245390721,0.228082862,0.20438284,2.37864105,0.135614859,0.044197158,0.044197158,0.044197158,0.044197158,0.11098512,2.424676204,1.902031703,0.508969853,Karina Nielsen
477,SC_Beach,IVW,"ISLA VISTA, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0,0,0.0233,0.0523,0.3431,5.0944,14.7966,24.602,4.595,0.4139,0.0019,0.0166,0.0047,49.9438,0.366120534,0.318290601,0.276561371,0.23402293,2.196941306,0.044197158,0.044197158,0.044197158,0.044197158,0.044197158,0.081444182,2.683222774,0.05714753,0.519881675,Karina Nielsen
478,SC_Beach,IVW,"ISLA VISTA, California",2013,January,1,24,24-Jan-13,B,WTO,0,0,0,0,0,0.0025,0.0454,0.5878,7.0102,15.5516,24.0301,3.7267,0.1258,0.0046,0.0032,0.0056,51.0935,0.402970533,0.335491323,0.293502631,0.243592067,2.141541234,0.136606467,0.044197158,0.044197158,0.044197158,0.044197158,0.121011283,2.789485778,1.153055136,0.530702239,Karina Nielsen
479,SC_Beach,LEO,"LEO CARILLO, California",2013,January,1,22,22-Jan-13,B,HTS,0,0,0,0,0.0173,0.0901,1.5692,11.2429,33.1596,34.3322,14.3081,1.7056,0.2227,0.0114,0.0089,0.0048,96.6728,0.638259087,0.547092367,0.484165792,0.440699965,1.25754985,0.339840885,0.264043865,0.229193498,0.198192066,0.166985814,0.335344103,1.685688444,1.144676003,0.566252401,Karina Nielsen
480,SC_Beach,LEO,"LEO CARILLO, California",2013,January,1,22,22-Jan-13,B,WTO,0,0,0,0.0101,0.0175,0.0274,0.3685,1.8492,6.3746,21.026,48.8019,19.3743,2.823,0.0127,0.0536,0.0162,100.755,0.431103736,0.345765504,0.313207018,0.270026395,2.003347206,0.21640272,0.181200459,0.160147875,0.143849849,0.131542553,0.221414025,1.591132899,0.774332767,0.676432367,Karina Nielsen
481,SC_Beach,DUM,"LITTLE DUME, California",2013,January,1,22,22-Jan-13,B,HTS,0,0,0,0.0166,0.1462,0.7897,4.4375,19.1161,40.0626,23.3461,5.1797,0.5293,0.08,0.0104,0.0134,0.0192,93.7468,0.72898121,0.650415906,0.583377668,0.497875758,1.068566444,0.401049641,0.30284084,0.264966922,0.217450941,0.044197158,0.395773335,2.454822149,8.445045088,0.474365142,Karina Nielsen
482,SC_Beach,DUM,"LITTLE DUME, California",2013,January,1,22,22-Jan-13,B,WTO,0,0,0,0.2487,1.1389,3.998,8.7917,14.2208,27.6592,35.1746,23.3386,3.7967,0.469,0.0029,0.0212,0.0179,118.8782,1.033990599,0.833686191,0.676389657,0.543177438,1.028957815,0.381440233,0.293365587,0.268471546,0.25306048,0.236402674,0.410683486,1.821967916,0.592813613,0.726977625,Karina Nielsen
483,SC_Beach,CLM,"SAN CLEMENTE, California",2013,January,1,23,23-Jan-13,B,HTS,0,0,0,0.6636,1.2127,5.041,17.4421,26.799,33.4724,25.6414,7.6561,0.7019,0.1169,0.0075,0.0035,0.0152,118.7733,1.140895366,0.94058641,0.834878683,0.701278373,0.605239001,0.507554245,0.390634469,0.355878073,0.328812457,0.307325716,0.532274535,1.717877786,0.670069582,0.651597432,Karina Nielsen
484,SC_Beach,CLM,"SAN CLEMENTE, California",2013,January,1,23,23-Jan-13,B,WTO,0,0.7722,2.0866,5.5648,8.9839,10.0044,14.1698,21.0665,28.5742,24.0679,9.8982,0.989,0.2489,0.0045,0.0075,0.0091,126.4475,2.475266446,1.881972476,1.493111659,1.087141215,0.091324507,0.615662731,0.430442009,0.385929565,0.358842315,0.334842879,0.707914922,2.312550796,0.532469397,0.696180068,Karina Nielsen
485,SC_Beach,ELJ,"SAN ELIJO, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0,0.0048,0.0103,0.0228,0.2262,1.9012,10.412,30.9287,30.1897,44.9337,0.8232,2.1684,0.0136,121.6346,0.32172698,0.272401482,0.24060064,0.217519946,2.281659106,0.164083628,0.123754393,0.115455296,0.110234114,0.106063954,0.165802839,1.58562559,0.723225686,0.633178133,Karina Nielsen
486,SC_Beach,ELJ,"SAN ELIJO, California",2013,January,1,24,24-Jan-13,B,WTO,0,0,0,0,0.0075,0.037,0.5401,3.0643,6.668,20.522,35.8459,14.3098,4.6309,0.588,0.0152,0.0163,86.245,0.466100059,0.359432981,0.321206249,0.275915754,1.979560959,0.207729587,0.144537751,0.099827271,0.044197158,0.044197158,0.188152726,2.413542222,2.298337705,0.527164272,Karina Nielsen
487,SC_Beach,SCR,"SCRIPPS, California",2013,January,1,24,24-Jan-13,B,HTS,0,0,0,0,0,0,0.0116,0.122,4.0083,24.5878,45.6016,10.9993,2.2233,0.2329,0.0109,0.0201,87.8178,0.349310795,0.325540489,0.299141465,0.263502065,2.013928239,0.212690802,0.173097571,0.130357843,0.044197158,0.044197158,0.202420346,2.063665383,7.360852998,0.474545985,Karina Nielsen
488,SC_Beach,SCR,"SCRIPPS, California",2013,January,1,24,24-Jan-13,B,WTO,0,0,0,0,0,0.0071,0.0075,0.0099,0.1598,10.7972,49.0607,17.7852,3.1977,0.1066,0.0145,0.0094,81.1556,0.302924549,0.258009109,0.241299791,0.226436345,2.193826219,0.189779563,0.132086109,0.044197158,0.044197158,0.044197158,0.126493121,2.473293656,7.835762025,0.48283778,Karina Nielsen
489,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,February,2,4,4-Feb-13,B,HTS,0,0,0,0,0.0084,0.0066,0.0248,0.1299,3.3694,14.2724,28.7499,5.3827,1.8938,0.092,0.0007,0.0071,53.9377,0.341238984,0.302225001,0.261250112,0.229255487,2.21197465,0.141674188,0.044197158,0.044197158,0.044197158,0.044197158,0.117827642,2.599151599,1.673451432,0.508859868,Karina Nielsen
490,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,February,2,4,4-Feb-13,B,WTO,0,0,0,0,0,0.0054,0.0263,0.0817,0.3395,3.4094,31.5101,14.3801,1.2342,0.0092,0.0187,0.0018,51.0164,0.24689863,0.233687556,0.218764009,0.198146453,2.414751143,0.116612935,0.044197158,0.044197158,0.044197158,0.044197158,0.104081205,2.293118342,1.83469667,0.469923692,Karina Nielsen
491,SC_Beach,BLK,"BLACKS, California",2013,February,2,7,7-Feb-13,B,HTS,0,0,0,0,0.0521,0.102,0.1071,0.2896,16.7494,27.4345,35.7773,7.7359,2.2546,0.5101,0.019,0.0021,91.0337,0.45603227,0.411211346,0.363202228,0.320790851,1.731456742,0.237575919,0.186478929,0.151209069,0.095491239,0.044197158,0.235419764,2.231222984,4.389690055,0.482570873,Karina Nielsen
492,SC_Beach,BLK,"BLACKS, California",2013,February,2,7,7-Feb-13,B,WTO,0,0,0,0,0.0087,0.0065,0.0285,0.0365,9.8789,18.3282,50.6786,13.701,4.3,0.5801,0.0271,0.0041,97.5782,0.420746034,0.353288018,0.315396395,0.266040925,2.016897665,0.215510238,0.181643447,0.15564652,0.133729332,0.103577325,0.219527037,1.693823535,1.030689314,0.608981657,Karina Nielsen
493,SC_Beach,CAR,"CARLSBAD, California",2013,February,2,7,7-Feb-13,B,HTS,0,0,0,0,0.0238,0.268,3.516,19.4278,34.2241,19.3345,7.0042,0.9626,0.2463,0.0059,0.0064,0.0212,85.0408,0.692232533,0.633163439,0.568895393,0.491153214,1.098825097,0.381303916,0.258178579,0.164406585,0.044197158,0.044197158,0.329160437,2.713268161,11.57237535,0.468239777,Karina Nielsen
494,SC_Beach,CAR,"CARLSBAD, California",2013,February,2,7,7-Feb-13,B,WTO,0,0,0,1.3213,3.1612,5.7797,9.0808,11.4491,15.5152,21.0961,21.2079,5.6886,1.3412,0.0403,0.0324,0.0073,95.7211,1.370993173,1.015846449,0.803336606,0.595827321,0.965407761,0.332750663,0.220820928,0.190619593,0.162442028,0.104318936,0.370733082,2.728038783,0.766222021,0.605837845,Karina Nielsen
495,SC_Beach,CRY,"CRYSTAL COVE, California",2013,February,2,6,6-Feb-13,B,HTS,0,0,0,0,0.1174,0.2279,0.477,0.8291,17.0259,36.1613,37.4649,3.2807,0.7839,0.0609,0.0018,0.0039,96.4347,0.4670618,0.421865034,0.373364094,0.332773115,1.656558254,0.261874022,0.207470569,0.190897322,0.180590706,0.132963197,0.265261936,1.618989019,1.124748332,0.561281925,Karina Nielsen
496,SC_Beach,CRY,"CRYSTAL COVE, California",2013,February,2,6,6-Feb-13,B,WTO,0,0,0,0.0255,0.0229,0.2051,2.2342,7.7829,27.2483,24.0112,31.9227,2.0109,0.1947,0.0166,0.0022,0.0014,95.6786,0.632271287,0.506068834,0.464867269,0.414586893,1.362029925,0.295276094,0.215995181,0.195889036,0.183535823,0.135405578,0.299586654,1.82451079,0.99644699,0.564406502,Karina Nielsen
497,SC_Beach,EUC,"EAST CAMPUS, California",2013,February,2,6,6-Feb-13,B,HTS,0,0,0,0,0,0,0.0103,0.0734,1.6477,13.665,23.749,9.3937,1.5208,0.0193,0.0539,0.0146,50.1477,0.325434147,0.286675867,0.247815042,0.217314765,2.307457156,0.089607849,0.044197158,0.044197158,0.044197158,0.044197158,0.099377794,2.534839848,0.444046423,0.513746828,Karina Nielsen
498,SC_Beach,EUC,"EAST CAMPUS, California",2013,February,2,6,6-Feb-13,B,WTO,0.3,0.9994,0.2335,0.8807,2.1484,2.7414,3.5129,3.9867,5.0366,6.6569,18.231,16.4768,2.1731,0.0212,0.0298,0.0165,63.4449,1.338024671,0.766413227,0.460474782,0.270264331,2.096086336,0.158226142,0.044197158,0.044197158,0.044197158,0.044197158,0.147670182,4.214250263,0.79891794,0.771872,Karina Nielsen
499,SC_Beach,GAV,"GAVIOTA, California",2013,February,2,4,4-Feb-13,B,HTS,0,0,0,0,0.0081,0.0213,0.1274,0.9415,6.5647,22.2906,26.1582,4.1011,0.8114,0.0062,0.0087,0.0139,61.0531,0.406930782,0.340945347,0.310578407,0.270023147,2.000886911,0.191693772,0.044197158,0.044197158,0.044197158,0.044197158,0.138056821,2.836127689,3.075796605,0.502710362,Karina Nielsen
500,SC_Beach,GAV,"GAVIOTA, California",2013,February,2,4,4-Feb-13,B,WTO,0,0,0,0,0,0.0049,0.0165,0.0691,0.7423,12.1043,39.816,9.1666,0.5576,0.0109,0.0026,0.0014,62.4922,0.313796033,0.27194095,0.243430348,0.225088382,2.214271901,0.181070842,0.044197158,0.044197158,0.044197158,0.044197158,0.124893315,2.500681446,5.059729381,0.493485979,Karina Nielsen
501,SC_Beach,IVW,"ISLA VISTA, California",2013,February,2,6,6-Feb-13,B,HTS,0,0,0,0,0,0.0013,0.0194,0.0988,3.7802,19.8198,33.7166,5.8419,0.4454,0.0016,0.0229,0.0084,63.7563,0.34682396,0.317789137,0.286137641,0.246738464,2.093136615,0.190825424,0.044197158,0.044197158,0.044197158,0.044197158,0.134132862,2.669770014,4.728909639,0.490982189,Karina Nielsen
502,SC_Beach,IVW,"ISLA VISTA, California",2013,February,2,6,6-Feb-13,B,WTO,0,0,0,0,0.0156,0.0108,0.0442,0.149,1.1007,6.1166,34.0848,17.8878,1.2613,0.007,0.0281,0.0088,60.7147,0.287023901,0.243576226,0.22916067,0.209121104,2.330984779,0.150004085,0.044197158,0.044197158,0.044197158,0.044197158,0.114959757,2.408892205,3.150147714,0.49333302,Karina Nielsen
503,SC_Beach,LEO,"LEO CARILLO, California",2013,February,2,5,5-Feb-13,B,HTS,0,0,0,0,0.0061,0.0319,1.4342,14.0084,41.3845,30.2527,5.5808,0.4473,0.1115,0.0103,0.0062,0.008,93.2819,0.64801371,0.572614359,0.497837387,0.461695148,1.175420749,0.374483371,0.287237356,0.259098301,0.209036134,0.044197158,0.364190157,2.303844694,11.09973471,0.469052962,Karina Nielsen
504,SC_Beach,LEO,"LEO CARILLO, California",2013,February,2,5,5-Feb-13,B,WTO,0,0,0,0,0.0054,0.1204,1.3293,5.6378,18.7686,36.3603,30.9821,4.0079,0.5245,0.0165,0.0079,0.0115,97.7722,0.568657074,0.47387468,0.424177353,0.359230696,1.556909596,0.280895384,0.216708655,0.195953964,0.183233939,0.151352982,0.285813044,1.68874168,0.879555902,0.627621606,Karina Nielsen
505,SC_Beach,DUM,"LITTLE DUME, California",2013,February,2,5,5-Feb-13,B,HTS,0,0,0,0.0542,0.2957,1.5739,7.2437,22.1219,36.8863,19.8763,4.4786,0.4975,0.0981,0.0022,0.0016,0.019,93.149,0.86314112,0.69794973,0.63533339,0.551782581,0.970856934,0.419400883,0.313897819,0.268309776,0.215023958,0.044197158,0.415039253,2.607733239,5.61930647,0.482472627,Karina Nielsen
506,SC_Beach,DUM,"LITTLE DUME, California",2013,February,2,5,5-Feb-13,B,WTO,0,0,0,0.1046,0.2782,1.0149,2.6313,6.354,17.9066,29.1189,29.4818,5.6043,0.4208,0.0044,0.0057,0.0022,92.9277,0.670636967,0.510562502,0.4485011,0.376803659,1.529369241,0.273052776,0.203303177,0.182892958,0.145856478,0.044197158,0.281883095,2.469817818,2.110254818,0.520085706,Karina Nielsen
507,SC_Beach,CLM,"SAN CLEMENTE, California",2013,February,2,6,6-Feb-13,B,HTS,0,0,0,0.3448,0.5431,1.6024,6.4439,17.8613,48.7887,17.4878,4.0629,0.5075,0.1068,0.0057,0.0007,0.0098,97.7654,0.873736194,0.692639233,0.616519636,0.517733959,1.032840596,0.424024844,0.355031609,0.299249035,0.265700721,0.212094554,0.427684645,1.706833826,0.954359925,0.650162287,Karina Nielsen
508,SC_Beach,CLM,"SAN CLEMENTE, California",2013,February,2,6,6-Feb-13,B,WTO,9.6236,7.4047,11.1949,11.2321,16.6931,17.3297,14.272,9.2379,7.567,2.7775,1.2497,0.1216,0.0394,0.0043,0,0.0028,108.7503,2.460347529,5.557862518,4.197094177,3.125144343,-1.420905263,1.6067496,0.963718342,0.774527089,0.649876708,0.53872448,1.735046728,2.230413896,0.231802663,0.35407841,Karina Nielsen
509,SC_Beach,ELJ,"SAN ELIJO, California",2013,February,2,7,7-Feb-13,B,HTS,0,0,0,0,0.0082,0.0429,0.3001,2.4332,8.4605,17.7011,32.2306,20.3667,14.9931,0.243,0.6095,0.0154,97.4043,0.456626531,0.372058705,0.322130878,0.270088268,2.016350921,0.199358259,0.139728544,0.11810476,0.102809915,0.091588581,0.196476825,1.920309325,0.973592092,0.608840587,Karina Nielsen
510,SC_Beach,ELJ,"SAN ELIJO, California",2013,February,2,7,7-Feb-13,B,WTO,0,0,0,0,0.004,0.0063,0.0037,0.0098,0.1435,8.5963,51.0237,21.6305,5.6501,0.0881,0.3449,0.017,87.5179,0.290970881,0.247916743,0.238016366,0.223902149,2.208103293,0.188934934,0.138543644,0.106694717,0.044197158,0.044197158,0.168663329,1.957626218,8.674608117,0.476017636,Karina Nielsen
511,SC_Beach,SCR,"SCRIPPS, California",2013,February,2,7,7-Feb-13,B,HTS,0,0,0,0,0,0.0077,0.0025,0.0574,3.2611,25.5814,44.2125,10.6209,1.5792,0.0382,0.093,0.0081,85.462,0.345645935,0.323007982,0.297790896,0.263608045,2.0123257,0.211912761,0.166278516,0.118163362,0.044197158,0.044197158,0.195366662,2.107009154,8.345473864,0.4720186,Karina Nielsen
512,SC_Beach,SCR,"SCRIPPS, California",2013,February,2,7,7-Feb-13,B,WTO,0,0,0,0,0,0,0.0015,0.013,0.8525,13.9667,50.6015,21.9471,6.3059,0.0421,0.467,0.0112,94.2085,0.319099134,0.281866374,0.24801842,0.233192118,2.149860182,0.19649548,0.152001034,0.131863666,0.108255321,0.044197158,0.185917619,1.919652056,5.67984465,0.487121102,Karina Nielsen
513,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,March,3,4,4-Mar-13,B,HTS,0,0,0,0,0,0,0.0164,0.2131,5.9724,40.3412,48.0068,5.6711,0.6151,0.0407,0.0071,0.0018,100.8857,0.379100294,0.342211177,0.325018723,0.300835902,1.794960239,0.243845592,0.203579705,0.190773271,0.182686403,0.171986987,0.247275035,1.392074078,0.787751448,0.579324487,Karina Nielsen
514,SC_Beach,AQB,"ARROYO QUEMADO, California",2013,March,3,4,4-Mar-13,B,WTO,0,0,0,0.0118,0.0233,0.0293,0.0438,0.1169,0.6199,3.476,43.8142,36.0526,2.9443,0.0572,0.0095,0.0139,87.2127,0.248668355,0.239025582,0.227946548,0.21228337,2.293044264,0.173642555,0.136548402,0.125231501,0.044197158,0.044197158,0.170503876,1.788901399,25.41676836,0.451151851,Karina Nielsen
515,SC_Beach,BLK,"BLACKS, California",2013,March,3,6,6-Mar-13,B,HTS,0,0,0,0,0,0.0022,0.0122,0.0166,2.177,16.7873,52.7105,15.562,3.5521,0.5669,0.0212,0.0032,91.4112,0.333758426,0.301025433,0.265955105,0.240329439,2.10438812,0.203901743,0.164278462,0.134441979,0.095754484,0.044197158,0.193904575,1.965974284,5.409473195,0.489319305,Karina Nielsen
516,SC_Beach,BLK,"BLACKS, California",2013,March,3,6,6-Mar-13,B,WTO,0,0,0,0,0,0,0.0036,0.0118,11.2421,19.0983,39.2476,11.7754,4.3403,0.471,0.0388,0.0032,86.2321,0.428786975,0.367536496,0.324406558,0.275525342,1.990685035,0.210193334,0.150821276,0.10139868,0.044197158,0.044197158,0.190508177,2.360348563,2.955686499,0.508885605,Karina Nielsen
517,SC_Beach,CAR,"CARLSBAD, California",2013,March,3,6,6-Mar-13,B,HTS,0,0,0,0.0119,0.0118,0.0609,0.7228,5.0023,39.6824,30.1529,19.3447,4.0837,1.7766,0.1608,0.0034,0.0146,101.0288,0.528858129,0.482040017,0.457431047,0.422853038,1.304798853,0.335709065,0.251867791,0.21525182,0.193314192,0.176628864,0.320931131,1.588232498,1.663903649,0.514854651,Karina Nielsen
518,SC_Beach,CAR,"CARLSBAD, California",2013,March,3,6,6-Mar-13,B,WTO,0,0,0,0.6142,0.7062,2.8584,11.1635,19.1084,46.9012,17.2962,2.879,0.208,0.0342,0.0031,0.0011,0.0028,101.7763,0.97482842,0.834671815,0.698727335,0.593495115,0.883540746,0.445735164,0.370551701,0.335290295,0.297309585,0.268966908,0.470907063,1.657788111,0.67588509,0.666802874,Karina Nielsen
519,SC_Beach,CRY,"CRYSTAL COVE, California",2013,March,3,5,5-Mar-13,B,HTS,0,0,0,0,0.2045,0.3298,0.8244,2.8293,12.7374,33.8364,42.8283,4.2522,0.6513,0.0586,0.0072,0.0017,98.5611,0.489081805,0.426873217,0.362576613,0.325497147,1.693203178,0.251965856,0.205481438,0.191048593,0.181994394,0.157592735,0.259395104,1.557848837,0.736236193,0.639901313,Karina Nielsen
