ID,Sample_ID,Sample_Type_Code,Project,dataset,Date,Location_Type,latitude,longitude,Contact,num_orig_dists,Measured_Distributions,Grainsize,Mean,Median,Wentworth,Kurtosis,Kurtosis_Class,Skewness,Skewness_Class,Std,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,d95,Notes
165939,3600,1,"Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",rossi,1/1/1996,Beach?Y,28.019,-82.822,"Florida Rossi Project: Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",0,,,,,Clay,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 15.98;TOP_OF_SAMPLE_INTERVAL: 15.98;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 2.0;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 41.0;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165940,3598,1,"Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",rossi,1/1/1996,Beach?Y,28.019,-82.822,"Florida Rossi Project: Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",0,,,,,Clay,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 5.87;TOP_OF_SAMPLE_INTERVAL: 5.87;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 1.0;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 26.0;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165942,3597,1,"Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",rossi,1/1/1996,Beach?Y,28.019,-82.822,"Florida Rossi Project: Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",0,,,,,Clay,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 3.38;TOP_OF_SAMPLE_INTERVAL: 3.38;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 0.0;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 5.0;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165941,3596,1,"Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",rossi,1/1/1996,Beach?Y,28.019,-82.822,"Florida Rossi Project: Project name:Regional stratigraphy and geologic history of barrier islands, West Central coast of Florida; Project ID22",0,,,,,Clay,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 0.62;TOP_OF_SAMPLE_INTERVAL: 0.62;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 3.0;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 2.0;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: 0.77;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165981,6106,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.02575,-82.82545,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.233265597,,FineSand,,,0.979420738,VeryCoarseSkewed,0.73204779,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
166003,6105,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.02803,-82.82391,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.225319884,,FineSand,,,1.064368745,,0.752628003,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
166016,6104,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.03054,-82.82289,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.213165855,,FineSand,,,1.125055615,,0.742266574,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
166073,6103,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.0332,-82.82192,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.231654349,,FineSand,,,1.006955399,,0.737139475,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165770,6102,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.04127,-82.82035,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.208779059,,FineSand,,,1.021011666,,0.790045342,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
165771,6101,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.04409,-82.8201,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.211693442,,FineSand,,,1.021011666,,0.801073724,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
166098,6100,1,Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,rossi,12/1/1976,Beach?Y,28.04761,-82.81923,Florida Rossi Project: Project name:Beach and Nearshore Sedimentation on Caladesi Island State Park Pinellas County Florida 1976; Project ID44,0,,,0.210231201,,FineSand,,,0.870553176,VeryCoarseSkewed,0.773786792,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: Foreshore;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
166319,,1,,SusanBell_UniversitySouthernFlorida,5/17/2011,Beach?Y,28.0756,-82.8365,"Susan Bell, University of Florida",1,d50,,5.78,0.5,Pebble,,,,,7.4,VeryPoorlySorted,,,,,,0.5,,,,,,Taxa: Emerita Source: https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0083190
166318,,1,,SusanBell_UniversitySouthernFlorida,7/6/2011,Beach?Y,28.0756,-82.8365,"Susan Bell, University of Florida",1,d50,,0.67,0.5,CoarseSand,,,,,0.71,VeryWellSorted,,,,,,0.5,,,,,,Taxa: Donax Source: https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0083190
126854,7599,1,"Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID67",rossi,6/1/2061,Beach?Y,25.90807,-81.63151,"Florida Rossi Project: Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID67",0,,,0.291191173,,MediumSand,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 6.8;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
126853,6580,1,"Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID51",rossi,6/1/2061,Beach?Y,25.90807,-81.63151,"Florida Rossi Project: Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID51",0,,,0.291191173,,MediumSand,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 6.8;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
126861,6550,1,"Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID51",rossi,6/1/2061,Beach?Y,25.91307,-81.72932,"Florida Rossi Project: Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID51",0,,,0.194798042,,FineSand,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 28.1;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
126860,7569,1,"Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID67",rossi,6/1/2061,Beach?Y,25.91307,-81.72932,"Florida Rossi Project: Project name:The Sedimentary Environments of the Beach, Swamp, and Shoals of Cape Romano, Florida; Project ID67",0,,,0.194798042,,FineSand,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 28.1;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.0;WW_COARSE_SAND: 0.0;WW_MEDIUM_SAND: 0.0;WW_FINE_SAND: 0.0;WW_VERY_FINE_SAND: 0.0;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
177638,20863,1,Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,rossi,11/15/2004,Beach?Y,29.39712,-81.09767,Florida Rossi Project: Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,0,,,0.309934783,,MediumSand,12.99531692,ExtremelyLeptokurtic,1.094291567,,0.742266574,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: Angular;PCT_FINES: 0.22;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 25.86;PCT_SHELL_FRAGMENTS: 10.0;PCT_HEAVY_MINERALS: 5.0;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0;WW_PEBBLE: 0;WW_VERY_COARSE_SAND: 0.026;WW_COARSE_SAND: 5.299;WW_MEDIUM_SAND: 74.214;WW_FINE_SAND: 19.988;WW_VERY_FINE_SAND: 0.472;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
177639,20920,1,Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,rossi,11/15/2004,Beach?Y,29.39715,-81.09727,Florida Rossi Project: Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,0,,,0.378937101,,MediumSand,5.856118734,ExtremelyLeptokurtic,1.094291567,,0.673622549,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: Low;ANGULARITY: Angular;PCT_FINES: 0.84;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 35.45;PCT_SHELL_FRAGMENTS: 20.0;PCT_HEAVY_MINERALS: 1.0;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0;WW_PEBBLE: 0;WW_VERY_COARSE_SAND: 0.281;WW_COARSE_SAND: 26.476;WW_MEDIUM_SAND: 57.326;WW_FINE_SAND: 15.812;WW_VERY_FINE_SAND: 0.106;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
177657,20918,1,Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,rossi,11/15/2004,Beach?Y,29.40495,-81.09212,Florida Rossi Project: Project name:A Geological Investigation of the Offshore Area Along Florida's Northeast Coast Year Four (State Fiscal Year 2005-2006) (Volusia County); Project ID277,0,,,0.414667674,,MediumSand,6.19001572,ExtremelyLeptokurtic,1.180988409,,0.641719111,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: Low;ANGULARITY: Angular;PCT_FINES: 0.7;PCT_PAN_FRACTION: nan;PCT_CARBONATE: 40.3;PCT_SHELL_FRAGMENTS: 20.0;PCT_HEAVY_MINERALS: 1.0;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0;WW_PEBBLE: 0;WW_VERY_COARSE_SAND: 1.265;WW_COARSE_SAND: 36.494;WW_MEDIUM_SAND: 48.035;WW_FINE_SAND: 14.034;WW_VERY_FINE_SAND: 0.165;WW_SILT: 0.004;WW_CLAY: 0.0;WW_COLLOID: 0.0
177942,21259,1,Project name:Flagler Beach Sample Analysis (Phase 2); Project ID286,rossi,8/12/2008,Beach?Y,29.52555,-81.149,Florida Rossi Project: Project name:Flagler Beach Sample Analysis (Phase 2); Project ID286,0,,,,,Clay,,,,,,,0.860355432,0.701741243,0.634641689,0.546396018,,0.389590239,,0.281857829,0.250527907,0.212575665,0.184930195,Shape: nan;LAB_REMARKS: AD=After Digestion;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 0.82;PCT_PAN_FRACTION: 0.01;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: 0.0;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 1.52;WW_COARSE_SAND: 28.53;WW_MEDIUM_SAND: 53.43;WW_FINE_SAND: 15.32;WW_VERY_FINE_SAND: 0.38;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
177941,21267,1,Project name:Flagler Beach Sample Analysis (Phase 2); Project ID286,rossi,8/12/2008,Beach?Y,29.52555,-81.149,Florida Rossi Project: Project name:Flagler Beach Sample Analysis (Phase 2); Project ID286,0,,,,,Clay,,,,,,,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 0.42;PCT_PAN_FRACTION: 0.0;PCT_CARBONATE: 57.0;PCT_SHELL_FRAGMENTS: 0.0;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.51;WW_PEBBLE: 0;WW_VERY_COARSE_SAND: 21.99;WW_COARSE_SAND: 42.17;WW_MEDIUM_SAND: 28.47;WW_FINE_SAND: 6.33;WW_VERY_FINE_SAND: 0.11;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
177944,21205,1,Project name:Flagler Beach Sample Analysis (Phase 1); Project ID285,rossi,3/27/2008,Beach?Y,29.52555,-81.149,Florida Rossi Project: Project name:Flagler Beach Sample Analysis (Phase 1); Project ID285,0,,,,,Clay,,,,,,,1.799980959,1.512554449,1.297731446,1.073258644,,0.591732231,,0.314043468,0.250007502,0.209649136,0.181124468,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 0.0;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 0.49;PCT_PAN_FRACTION: 0.0;PCT_CARBONATE: 45.0;PCT_SHELL_FRAGMENTS: 0.24;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 1.95;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 26.28;WW_COARSE_SAND: 28.55;WW_MEDIUM_SAND: 26.8;WW_FINE_SAND: 15.73;WW_VERY_FINE_SAND: 0.2;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
