,Ele,dataset,Grain_Size,Hs,Tp,Ta,Dp,Da,Ea,Es,geometry,Lon,Lat,Beach face slope,index_right,MEAN_SIG_WAVEHEIGHT,TIDAL_RANGE,ERODIBILITY,CHLOROPHYLL,TURBIDITY,REGIONAL_SINUOSITY,OUTFLOW_DENSITY_RESCALED
236,BF,Barnard_Santa_Barbara,0.2576,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53364 34.39601),-119.53346301652157,34.39784831701698,0.055,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
237,BF,Barnard_Santa_Barbara,0.2466,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53268 34.39589),-119.53228784274408,34.397653562701336,0.07,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
238,BF,Barnard_Santa_Barbara,0.2359,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53183 34.39573),-119.5311900750037,34.397414344688315,0.075,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
239,BF,Barnard_Santa_Barbara,0.2515,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53098 34.39549),-119.5300456814935,34.397175614721256,0.075,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
240,BF,Barnard_Santa_Barbara,0.2366,0.4939072975871746,11.53648555185678,6.844057455209344,225.05454624402824,224.05326163755862,0.0738158000981754,1.4764473298944012,POINT (-119.53001 34.39518),-119.5300456814935,34.397175614721256,0.075,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
241,BF,Barnard_Santa_Barbara,0.2237,0.4939072975871746,11.53648555185678,6.844057455209344,225.05454624402824,224.05326163755862,0.0738158000981754,1.4764473298944012,POINT (-119.52912 34.39482),-119.5288857870268,34.396829945154714,0.06,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
242,BF,Barnard_Santa_Barbara,0.2438,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.5284 34.39453),-119.52786089247084,34.39648586339922,0.075,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
243,BF,Barnard_Santa_Barbara,0.2458,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.52757 34.39421),-119.52678452484588,34.396137422672,0.075,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
244,BF,Barnard_Santa_Barbara,0.2746,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.52668 34.39383),-119.52566107413574,34.39568199060822,0.08,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
245,BF,Barnard_Santa_Barbara,0.2475,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.52591 34.39339),-119.52462608852927,34.39517697133952,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
246,BF,Barnard_Santa_Barbara,0.2532,0.5425748957938505,11.985758500436635,7.087007995436472,226.68749771493188,229.21527455863006,0.09638747741092227,1.9279593421879153,POINT (-119.52513 34.39296),-119.52366647800277,34.394664676498365,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
247,BF,Barnard_Santa_Barbara,0.2581,0.5425748957938505,11.985758500436635,7.087007995436472,226.68749771493188,229.21527455863006,0.09638747741092227,1.9279593421879153,POINT (-119.52417 34.39247),-119.5227402813519,34.39414521884605,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
248,BF,Barnard_Santa_Barbara,0.2456,0.5425748957938505,11.985758500436635,7.087007995436472,226.68749771493188,229.21527455863006,0.09638747741092227,1.9279593421879153,POINT (-119.52341 34.39204),-119.5227402813519,34.39414521884605,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
249,BF,Barnard_Santa_Barbara,0.2654,0.5962181881872829,12.267724901436633,7.263919982463922,229.67992588578554,230.23237495870774,0.12923218004333928,2.5847944623061307,POINT (-119.52262 34.39159),-119.52182297842086,34.39361016912309,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
250,BF,Barnard_Santa_Barbara,0.2278,0.5962181881872829,12.267724901436633,7.263919982463922,229.67992588578554,230.23237495870774,0.12923218004333928,2.5847944623061307,POINT (-119.52188 34.39108),-119.52089830274429,34.39304083029874,0.07,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
251,BF,Barnard_Santa_Barbara,0.2437,0.5962181881872829,12.267724901436633,7.263919982463922,229.67992588578554,230.23237495870774,0.12923218004333928,2.5847944623061307,POINT (-119.52116 34.39049),-119.52002097403454,34.39244525888821,0.075,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
252,BF,Barnard_Santa_Barbara,0.2952,0.6205323237624617,12.252057102374959,7.295336295226013,224.49170258293333,227.07822263964417,0.13348532237832705,2.6699049920127376,POINT (-119.52036 34.38994),-119.5192201392988,34.39189139917268,0.07,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
253,BF,Barnard_Santa_Barbara,0.2157,0.620335760547526,12.296680032183867,7.312730203065655,221.45630949592893,224.55950214259906,0.133327878798426,2.666749796933011,POINT (-119.51962 34.38949),-119.51840454204674,34.39137049477894,0.065,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
254,BF,Barnard_Santa_Barbara,0.2129,0.6031601961103616,11.949159457091639,7.20364598304768,223.90078685927247,224.9025615998108,0.12230794825391557,2.4463143361725175,POINT (-119.51901 34.38902),-119.51747023454178,34.390776062166665,0.075,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
255,BF,Barnard_Santa_Barbara,0.2372,0.6031601961103616,11.949159457091639,7.20364598304768,223.90078685927247,224.9025615998108,0.12230794825391557,2.4463143361725175,POINT (-119.51834 34.38857),-119.51680515292878,34.39024309381525,0.08,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
256,BF,Barnard_Santa_Barbara,0.2568,0.6014700541229983,12.0654362912459,7.202724932002594,222.9531035762682,224.34072341207332,0.1216458468810809,2.4330831924598453,POINT (-119.51742 34.38796),-119.51680515292878,34.39024309381525,0.08,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
257,BF,Barnard_Santa_Barbara,0.2806,0.5921490649963396,12.042110460901368,7.158728486617281,222.3033105993561,223.72622764248746,0.11936683252710019,2.387487282985707,POINT (-119.51641 34.38742),-119.51545513646568,34.38955815762276,0.05,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
258,BF,Barnard_Santa_Barbara,0.2517,0.5921490649963396,12.042110460901368,7.158728486617281,222.3033105993561,223.72622764248746,0.11936683252710019,2.387487282985707,POINT (-119.5151 34.38745),-119.51454751613304,34.38943435347549,0.055,1463,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
259,BF,Barnard_Santa_Barbara,0.3363,0.5833422411583922,11.771325633311802,7.086770048154648,223.38481670340997,223.54161545693708,0.1136950346989729,2.274054156621821,POINT (-119.514 34.38727),-119.51366622050212,34.38910005899071,0.065,1463,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
261,BF,Barnard_Santa_Barbara,0.2687,0.581798043725075,11.813951956547916,7.1117120030728564,223.1519238262599,223.797725132654,0.11485512494627122,2.2972571373957855,POINT (-119.51227 34.38682),-119.51129572045976,34.38862551107614,0.085,1463,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
262,BF,Barnard_Santa_Barbara,0.2875,0.4859309961237536,12.0741176712489,6.882264552179106,216.05812435889123,218.5754406771722,0.07268327463481801,1.453829859347455,POINT (-119.53397 34.39605),-119.53346301652157,34.39784831701698,0.055,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
263,BF,Barnard_Santa_Barbara,0.2434,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53305 34.39594),-119.53228784274408,34.397653562701336,0.07,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
264,BF,Barnard_Santa_Barbara,0.339,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53282 34.39577),-119.53228784274408,34.397653562701336,0.07,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
265,BF,Barnard_Santa_Barbara,0.289,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53243 34.39571),-119.53228784274408,34.397653562701336,0.07,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
266,BF,Barnard_Santa_Barbara,0.2825,0.4963647258602845,12.43922147813291,7.0929808525392275,227.80452559693185,224.57793763778756,0.08721130700453897,1.7443400687260273,POINT (-119.53098 34.39532),-119.5300456814935,34.397175614721256,0.075,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
267,BF,Barnard_Santa_Barbara,0.2905,0.4939072975871746,11.53648555185678,6.844057455209344,225.05454624402824,224.05326163755862,0.0738158000981754,1.4764473298944012,POINT (-119.53037 34.39511),-119.5300456814935,34.397175614721256,0.075,1468,1.229692,2.507136,High,1.641315,0.0538,1.083677,0.00010876506298114594
268,BF,Barnard_Santa_Barbara,0.3197,0.4939072975871746,11.53648555185678,6.844057455209344,225.05454624402824,224.05326163755862,0.0738158000981754,1.4764473298944012,POINT (-119.5294 34.39478),-119.5288857870268,34.396829945154714,0.06,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
269,BF,Barnard_Santa_Barbara,0.2708,0.4939072975871746,11.53648555185678,6.844057455209344,225.05454624402824,224.05326163755862,0.0738158000981754,1.4764473298944012,POINT (-119.52928 34.39493),-119.5288857870268,34.396829945154714,0.06,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
270,BF,Barnard_Santa_Barbara,0.4838,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.5281 34.39438),-119.52786089247084,34.39648586339922,0.075,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
271,BF,Barnard_Santa_Barbara,0.3126,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.52691 34.39381),-119.52566107413574,34.39568199060822,0.08,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
272,BF,Barnard_Santa_Barbara,0.3576,0.4872381358437822,11.304297221932908,6.752646594535425,228.5984909985362,226.95911351160694,0.07077414548208492,1.4156093577836657,POINT (-119.52568 34.39307),-119.52462608852927,34.39517697133952,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
273,BF,Barnard_Santa_Barbara,0.3092,0.5425748957938505,11.985758500436635,7.087007995436472,226.68749771493188,229.21527455863006,0.09638747741092227,1.9279593421879153,POINT (-119.52397 34.39266),-119.5227402813519,34.39414521884605,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
274,BF,Barnard_Santa_Barbara,0.2024,0.5425748957938505,11.985758500436635,7.087007995436472,226.68749771493188,229.21527455863006,0.09638747741092227,1.9279593421879153,POINT (-119.52341 34.39221),-119.5227402813519,34.39414521884605,0.07,1465,1.229692,2.507136,High,1.795755,0.0538,1.109011,0.00010876506298114594
275,BF,Barnard_Santa_Barbara,0.2043,0.5962181881872829,12.267724901436633,7.263919982463922,229.67992588578554,230.23237495870774,0.12923218004333928,2.5847944623061307,POINT (-119.5222 34.39157),-119.52089830274429,34.39304083029874,0.07,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
276,BF,Barnard_Santa_Barbara,0.2439,0.6205323237624617,12.252057102374959,7.295336295226013,224.49170258293333,227.07822263964417,0.13348532237832705,2.6699049920127376,POINT (-119.52036 34.39026),-119.5192201392988,34.39189139917268,0.07,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
277,BF,Barnard_Santa_Barbara,0.2166,0.6031601961103616,11.949159457091639,7.20364598304768,223.90078685927247,224.9025615998108,0.12230794825391557,2.4463143361725175,POINT (-119.51766 34.3886),-119.51680515292878,34.39024309381525,0.08,1464,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
278,BF,Barnard_Santa_Barbara,0.2833,0.5833422411583922,11.771325633311802,7.086770048154648,223.38481670340997,223.54161545693708,0.1136950346989729,2.274054156621821,POINT (-119.51446 34.38755),-119.51366622050212,34.38910005899071,0.065,1463,1.229692,2.517412,High,1.795755,0.0538,1.109011,0.00010876506298114594
279,BF,Barnard_Santa_Barbara,1.0459,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26769 34.24489),-119.26526130853192,34.24190406365581,0.055,1420,0.961056,2.509995,High,1.719258,0.0516,1.434005,0.00013119272306153407
280,BF,Barnard_Santa_Barbara,0.8116,0.8329227869672983,13.598785434810136,8.507000697604644,228.82449285665933,238.65303658146112,0.2892407147708102,5.785864300782344,POINT (-119.25422 34.20672),-119.25217840532795,34.20748570564486,0.065,1414,0.961056,2.513485,High,1.775932,0.0524,1.434005,0.00013119272306153407
281,BF,Barnard_Santa_Barbara,0.6368,0.8365327413226741,13.574706165035952,8.52525137306302,229.56040015678576,239.14038939082678,0.29204126633769006,5.841896568261828,POINT (-119.25853 34.21486),-119.25626789525006,34.21562281625519,0.08,1415,0.961056,2.507109,High,1.718401,0.0516,1.434005,0.00013119272306153407
282,BF,Barnard_Santa_Barbara,0.5703,0.8170071980460193,13.55179234456058,8.417584213794488,229.6653156804515,238.44654306864066,0.2751496446884161,5.503992085276335,POINT (-119.26108 34.21917),-119.25849169132889,34.22048863401994,0.07,1416,0.961056,2.507109,High,1.704548,0.0516,1.434005,0.00013119272306153407
283,BF,Barnard_Santa_Barbara,0.4259,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.26389 34.22361),-119.26005743774364,34.2247560869899,0.045,1417,0.961056,2.509995,High,1.752498,0.0516,1.434005,0.00013119272306153407
284,BF,Barnard_Santa_Barbara,0.3927,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.26536 34.22756),-119.26184037760964,34.22902334904645,0.05,1417,0.961056,2.509995,High,1.752498,0.0516,1.434005,0.00013119272306153407
285,BF,Barnard_Santa_Barbara,0.3685,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.26692 34.23144),-119.26276551017116,34.232295541384524,0.035,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
286,BF,Barnard_Santa_Barbara,0.294,0.8736468257346437,12.658431532043423,8.17806833513188,260.9655623075208,257.10222283200443,0.3725413692800476,7.451111869301291,POINT (-119.26722 34.23492),-119.26367296073562,34.23578957170412,0.05,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
287,BF,Barnard_Santa_Barbara,0.3262,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26722 34.23803),-119.26435363301093,34.238410077778,0.075,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
288,BF,Barnard_Santa_Barbara,0.5609,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26739 34.24208),-119.26526130853192,34.24190406365581,0.055,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
289,BF,Barnard_Santa_Barbara,0.2906,0.5956279967621914,13.404870967074853,8.072489295355084,220.8261914199041,229.54232361882697,0.1347966178360012,2.6963535848427833,POINT (-119.28894 34.27397),-119.28822252833248,34.27571605862985,0.08,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
290,BF,Barnard_Santa_Barbara,0.3049,0.5763042185945558,13.94194785893213,8.045102262299439,223.1773739654807,232.54349835908246,0.13020678698308621,2.6045582435207324,POINT (-119.28361 34.27067),-119.28201169991344,34.27206383009209,0.065,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
291,BF,Barnard_Santa_Barbara,0.3045,0.5828902550673746,13.32586325824285,7.813892606519172,231.4674007220299,238.1641432261455,0.1250618932976688,2.501568958474353,POINT (-119.27825 34.26611),-119.276448541492,34.26741468421342,0.065,1428,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
292,BF,Barnard_Santa_Barbara,0.3519,0.6336467336882167,13.384351519813137,7.578349822420313,244.67536703165638,249.02761466050532,0.16187147632429882,3.2377562815189576,POINT (-119.27339 34.26006),-119.27154249833404,34.261166646010366,0.06,1427,0.961056,2.509995,High,1.755171,0.0516,1.131829,0.00013119272306153407
293,BF,Barnard_Santa_Barbara,0.3247,0.7528039824654463,13.37841522725456,8.08366046830393,252.19394313973186,254.81950995628503,0.2756713332378507,5.513780822824715,POINT (-119.27114 34.25603),-119.2693061752957,34.256927856903715,0.06,1426,0.961056,2.509995,High,1.723616,0.0516,1.131829,0.00013119272306153407
294,BF,Barnard_Santa_Barbara,0.5451,0.6303028692326658,13.204672731697901,7.968355354457777,221.3262472850173,227.2961878643865,0.1500170855925138,3.000680397555993,POINT (-119.30092 34.27394),-119.30074304176271,34.275695545129416,0.08,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
295,BF,Barnard_Santa_Barbara,0.4311,0.6943388741087727,13.13112734470136,8.052023755335888,223.39313998783595,232.00914910044915,0.17821869568431975,3.5648827065941755,POINT (-119.30528 34.27308),-119.3018220944349,34.27558594556597,0.065,1430,0.961056,2.515766,High,1.853955,0.0556,1.131829,0.00013119272306153407
296,BF,Barnard_Santa_Barbara,0.4251,0.6943388741087727,13.13112734470136,8.052023755335888,223.39313998783595,232.00914910044915,0.17821869568431975,3.5648827065941755,POINT (-119.30608 34.27372),-119.3018220944349,34.27558594556597,0.065,1432,0.961056,2.515766,High,1.960839,0.0556,1.131829,0.00013119272306153407
297,BF,Barnard_Santa_Barbara,0.4364,0.7408923485316358,13.251612871001509,8.188024500881122,231.70981586852312,238.58317679056785,0.20775457919348858,4.15556795651756,POINT (-119.30844 34.27453),-119.30953055846396,34.27719051241704,0.045,1432,0.961056,2.515766,High,1.960839,0.0556,1.131829,0.00013119272306153407
298,BF,Barnard_Santa_Barbara,0.3482,0.5956279967621914,13.404870967074853,8.072489295355084,220.8261914199041,229.54232361882697,0.1347966178360012,2.6963535848427833,POINT (-119.29169 34.27536),-119.29157922463232,34.27714375058235,0.075,1431,0.961056,2.514626,High,1.853955,0.0556,1.131829,0.00013119272306153407
301,BF,Barnard_Santa_Barbara,0.3663,0.8329227869672983,13.598785434810136,8.507000697604644,228.82449285665933,238.65303658146112,0.2892407147708102,5.785864300782344,POINT (-119.2543 34.207),-119.25261610539305,34.20828175670709,0.07,1414,0.961056,2.513485,High,1.775932,0.0524,1.434005,0.00013119272306153407
303,BF,Barnard_Santa_Barbara,0.2977,0.8167408740252047,13.351300052367572,8.33726041768249,232.1079107430974,239.01717140052247,0.26794440077489995,5.359768672211333,POINT (-119.2493 34.198),-119.24772556331338,34.19938421259614,0.07,1413,0.961056,2.513485,High,1.825778,0.0524,1.434005,0.00013119272306153407
304,BF,Barnard_Santa_Barbara,0.4415,0.8291641690394771,13.323590595830549,8.405235247278267,230.23986117762,239.23239379675692,0.28266838162456265,5.654385436732503,POINT (-119.2581 34.2139),-119.25587339196343,34.21479408703791,0.075,1415,0.961056,2.507109,High,1.718401,0.0516,1.434005,0.00013119272306153407
305,BF,Barnard_Santa_Barbara,0.3734,0.8252995432071648,13.545072998942057,8.446831595347726,229.15374430526742,238.61574695225875,0.2847872646857505,5.6967606371326704,POINT (-119.2637 34.2236),-119.26005743774364,34.2247560869899,0.045,1417,0.961056,2.509995,High,1.752498,0.0516,1.434005,0.00013119272306153407
307,BF,Barnard_Santa_Barbara,0.334,0.9109812875286744,13.33302521483463,8.59278893614362,251.3111667271282,251.92006692329758,0.4070726406079065,8.142011392005399,POINT (-119.267 34.2317),-119.26299236076304,34.233169051345286,0.04,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
308,BF,Barnard_Santa_Barbara,0.3845,0.8736468257346437,12.658431532043423,8.17806833513188,260.9655623075208,257.10222283200443,0.3725413692800476,7.451111869301291,POINT (-119.2676 34.235),-119.26367296073562,34.23578957170412,0.05,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
310,BF,Barnard_Santa_Barbara,0.3661,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.2681 34.2418),-119.26526130853192,34.24190406365581,0.055,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
315,BF,Barnard_Santa_Barbara,0.2669,0.5956279967621914,13.404870967074853,8.072489295355084,220.8261914199041,229.54232361882697,0.1347966178360012,2.6963535848427833,POINT (-119.2888 34.2738),-119.28746371054822,34.27525118563643,0.08,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
317,BF,Barnard_Santa_Barbara,0.6235,0.6318277626444169,13.612797572603602,8.227941016441196,220.65152926957296,228.95898954484994,0.15559219072049285,3.1123229581678244,POINT (-119.29528 34.27549),-119.29614957529046,34.277045118611944,0.065,1431,0.961056,2.514626,High,1.853955,0.0556,1.131829,0.00013119272306153407
318,BF,Barnard_Santa_Barbara,0.3687,0.5763042185945558,13.94194785893213,8.045102262299439,223.1773739654807,232.54349835908246,0.13020678698308621,2.6045582435207324,POINT (-119.28482 34.27176),-119.28334557246347,34.27320144458636,0.055,1429,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
319,BF,Barnard_Santa_Barbara,0.3295,0.5828902550673746,13.32586325824285,7.813892606519172,231.4674007220299,238.1641432261455,0.1250618932976688,2.501568958474353,POINT (-119.27896 34.26664),-119.2771121648719,34.26811314070175,0.065,1428,0.961056,2.509995,High,1.803138,0.0556,1.131829,0.00013119272306153407
320,BF,Barnard_Santa_Barbara,0.287,0.588455704380594,13.026159241317371,7.273946423805418,243.3827825037032,247.23860138597357,0.12597694588827563,2.5198073284637656,POINT (-119.27512 34.26226),-119.2732810713674,34.26366772076369,0.06,1427,0.961056,2.509995,High,1.755171,0.0516,1.131829,0.00013119272306153407
321,BF,Barnard_Santa_Barbara,0.421,0.7924946212101306,13.15548600136238,8.118268156439571,254.82139593499727,255.67953168798482,0.30785081181090185,6.157305771328408,POINT (-119.27096 34.25501),-119.26892840669856,34.25609349754622,0.06,1426,0.961056,2.509995,High,1.723616,0.0516,1.131829,0.00013119272306153407
322,BF,Barnard_Santa_Barbara,1.1742,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26775 34.24391),-119.26526130853192,34.24190406365581,0.055,1420,0.961056,2.509995,High,1.719258,0.0516,1.434005,0.00013119272306153407
323,BF,Barnard_Santa_Barbara,0.2939,0.6179732379972374,11.161957174732834,7.356329982567654,259.8518387748545,259.5206032528775,0.15495780318111443,3.099229591093842,POINT (-119.26743 34.23922),-119.26480745470064,34.24015707389127,0.07,1419,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
324,BF,Barnard_Santa_Barbara,0.2915,0.8736468257346437,12.658431532043423,8.17806833513188,260.9655623075208,257.10222283200443,0.3725413692800476,7.451111869301291,POINT (-119.26765 34.23495),-119.26367296073562,34.23578957170412,0.05,1418,0.961056,2.509995,High,1.712,0.0516,1.434005,0.00013119272306153407
325,O,Barnard_Santa_Barbara,0.1678,1.1064608815345836,13.449332139797802,8.154663335908918,218.66175146530892,227.63386847942812,0.4803410512460042,9.60801802941136,POINT (-120.47138 34.44705),-120.45394550514312,34.44667484399998,0.055,1528,1.595954,2.429507,Medium,2.429507,0.0546,1.376928,3.33379178767457e-06
326,O,Barnard_Santa_Barbara,0.141,1.1064608815345836,13.449332139797802,8.154663335908918,218.66175146530892,227.63386847942812,0.4803410512460042,9.60801802941136,POINT (-120.47179 34.44372),-120.45394550514312,34.44667484399998,0.055,1528,1.595954,2.429507,Medium,2.429507,0.0546,1.376928,3.33379178767457e-06
327,O,Barnard_Santa_Barbara,0.1509,1.105719199318813,13.813536070571589,8.300098848916582,222.92263718662554,232.59403302027326,0.541506955172114,10.83122813465085,POINT (-120.46303 34.44631),-120.45394550514312,34.44667484399998,0.055,1527,1.595954,2.429507,Medium,2.429507,0.0546,1.376928,3.33379178767457e-06
328,O,Barnard_Santa_Barbara,0.1482,1.0985529750689285,13.802901430235,8.271453643163795,222.62662071708888,232.74559575023636,0.5235464218482417,10.4720955338402,POINT (-120.46301 34.4448),-120.45394550514312,34.44667484399998,0.055,1527,1.595954,2.429507,Medium,2.429507,0.0546,1.376928,3.33379178767457e-06
329,O,Barnard_Santa_Barbara,0.1791,1.1324285866363037,14.008172349485763,8.225283984376675,223.80070148923195,234.51154631873285,0.5638829946810145,11.278855728031568,POINT (-120.46232 34.44008),-120.45394550514312,34.44667484399998,0.055,1527,1.595954,2.429507,Medium,2.429507,0.0546,1.376928,3.33379178767457e-06
330,O,Barnard_Santa_Barbara,0.2217,0.9204484813146877,14.216013235021837,8.314630062551421,194.414042456179,209.3427878540507,0.37479551120465293,7.496943978509643,POINT (-120.45289 34.44075),-120.45394550514312,34.44667484399998,0.055,1525,1.595954,2.429507,Medium,2.429507,0.0534,1.376928,3.33379178767457e-06
331,O,Barnard_Santa_Barbara,0.2211,0.9204484813146877,14.216013235021837,8.314630062551421,194.414042456179,209.3427878540507,0.37479551120465293,7.496943978509643,POINT (-120.4529 34.4402),-120.45394550514312,34.44667484399998,0.055,1525,1.595954,2.429507,Medium,2.429507,0.0534,1.376928,3.33379178767457e-06
332,O,Barnard_Santa_Barbara,0.3155,0.9204484813146877,14.216013235021837,8.314630062551421,194.414042456179,209.3427878540507,0.37479551120465293,7.496943978509643,POINT (-120.45285 34.43857),-120.45394550514312,34.44667484399998,0.055,1525,1.595954,2.429507,Medium,2.429507,0.0534,1.376928,3.33379178767457e-06
333,O,Barnard_Santa_Barbara,0.1666,0.6282989904188515,14.399716011356578,10.014079231765791,188.8341798606914,193.58436744022046,0.21224440716368567,4.245522705086857,POINT (-120.44348 34.44782),-120.44762292838836,34.45029608924603,0.055,1529,1.595954,2.429507,Medium,1.062938,0.0534,1.376928,3.33379178767457e-06
